rank,total_score,passes,source,listing_id,state,county,acres,price_usd,price_per_acre,title,url,lat,lon,score_state,score_acreage,score_price,score_water,score_access
242,0.6717,True,landwatch,424104528,KS,Rush,315.0,471000.0,1495.24,"Rush Center, KS, 67575, Rush County",https://www.landwatch.com/rush-county-kansas-farms-and-ranches-for-sale/pid/424104528,,,1.0,0.633,0.751,0.5,0.5
243,0.6716,True,landwatch,419799229,AL,Perry,232.0,534900.0,2305.6,"Marion, AL, 36756, Perry County",https://www.landwatch.com/perry-county-alabama-recreational-property-for-sale/pid/419799229,,,1.0,0.813,0.616,0.5,0.5
244,0.6714,True,landwatch,426099611,AL,Barbour,498.0,1149000.0,2307.23,"Midway, AL, 36053, Barbour County",https://www.landwatch.com/barbour-county-alabama-recreational-property-for-sale/pid/426099611,,,1.0,0.813,0.615,0.5,0.5
245,0.6708,True,landwatch,426314566,OK,Blaine,474.0,1150000.0,2426.16,"Okeene, OK, 73763, Blaine County",https://www.landwatch.com/blaine-county-oklahoma-farms-and-ranches-for-sale/pid/426314566,,,1.0,0.836,0.596,0.5,0.5
246,0.6707,True,landwatch,425240355,NE,Lincoln,1477.0,2350000.0,1591.06,"Brady, NE, 69123, Lincoln County",https://www.landwatch.com/lincoln-county-nebraska-farms-and-ranches-for-sale/pid/425240355,,,1.0,0.65,0.735,0.5,0.5
247,0.6706,True,landwatch,424592521,SD,Corson,1508.0,2400000.0,1591.51,"Morristown, SD, 57645, Corson County",https://www.landwatch.com/corson-county-south-dakota-farms-and-ranches-for-sale/pid/424592521,,,1.0,0.65,0.735,0.5,0.5
248,0.6704,True,landwatch,426601378,NJ,Monmouth,715.0,499000.0,697.9,"Matawan, NJ, 07747, Monmouth County",https://www.landwatch.com/monmouth-county-new-jersey-homes-for-sale/pid/426601378,,,1.0,0.45,0.884,0.5,0.5
249,0.6701,True,landwatch,424545589,MI,Houghton,224.0,470000.0,2098.21,"South Range, MI, 49963, Houghton County",https://www.landwatch.com/houghton-county-michigan-undeveloped-land-for-sale/pid/424545589,,,1.0,0.76,0.65,0.5,0.5
250,0.67,True,landwatch,424676987,MN,Marshall,319.0,450000.0,1410.66,"Gatzke, MN, 56724, Marshall County",https://www.landwatch.com/marshall-county-minnesota-farms-and-ranches-for-sale/pid/424676987,,,1.0,0.607,0.765,0.5,0.5
251,0.6699,True,landandfarm,36347111,AL,Etowah,279.0,729000.0,2612.9,"Boaz, AL, 35956",https://www.landandfarm.com/property/beautiful-hardwood-tract-rolling-terrain-with-views-and-hunting-36347111/,,,1.0,0.873,0.565,0.5,0.5
252,0.6698,True,landwatch,424320333,AR,Franklin,242.0,640000.0,2644.63,"Cecil, AR, 72930, Franklin County",https://www.landwatch.com/franklin-county-arkansas-recreational-property-for-sale/pid/424320333,,,1.0,0.88,0.559,0.5,0.5
253,0.6693,True,landwatch,426600135,KS,Wallace,320.0,446440.0,1395.12,"Sharon Springs, KS, 67758, Wallace County",https://www.landwatch.com/wallace-county-kansas-farms-and-ranches-for-sale/pid/426600135,,,1.0,0.6,0.767,0.5,0.5
254,0.6687,True,landwatch,426021340,VA,Richmond,271.0,780000.0,2878.23,"Farnham, VA, 22460, Richmond County",https://www.landwatch.com/richmond-county-virginia-timberland-property-for-sale/pid/426021340,,,1.0,0.927,0.52,0.5,0.5
255,0.6686,True,landandfarm,40893485,TN,Morgan,615.0,765000.0,1243.9,"Oakdale, TN, 37829",https://www.landandfarm.com/property/morgan-615-40893485/,,,1.0,0.563,0.793,0.5,0.5
256,0.6681,True,landwatch,423674409,MS,Winston,374.0,569500.0,1522.73,"Nanih Waiya, MS, 39339, Winston County",https://www.landwatch.com/winston-county-mississippi-undeveloped-land-for-sale/pid/423674409,,,1.0,0.623,0.746,0.5,0.5
257,0.6679,True,landwatch,426444267,OH,Meigs,247.0,699900.0,2833.6,"Portland, OH, 45770, Meigs County",https://www.landwatch.com/meigs-county-ohio-recreational-property-for-sale/pid/426444267,,,1.0,0.913,0.528,0.5,0.5
258,0.6676,True,landwatch,424000773,KY,Cumberland,276.0,759200.0,2750.72,"Burkesville, KY, 42717, Cumberland County",https://www.landwatch.com/cumberland-county-kentucky-recreational-property-for-sale/pid/424000773,,,1.0,0.893,0.542,0.5,0.5
259,0.6675,True,landwatch,426383671,VA,King And Queen,302.0,596000.0,1973.51,"King And Queen Court House, VA, 23085, King and Queen County",https://www.landwatch.com/king-and-queen-county-virginia-undeveloped-land-for-sale/pid/426383671,,,1.0,0.72,0.671,0.5,0.5
260,0.6674,True,landwatch,425483326,MO,Adair,241.0,642000.0,2663.9,"Benton, MO, 63501, Adair County",https://www.landwatch.com/adair-county-missouri-farms-and-ranches-for-sale/pid/425483326,,,1.0,0.873,0.556,0.5,0.5
261,0.6673,True,landwatch,426430309,NC,Pamlico,476.0,1199000.0,2518.91,"Grantsboro, NC, 28529, Pamlico County",https://www.landwatch.com/pamlico-county-north-carolina-recreational-property-for-sale/pid/426430309,,,1.0,0.84,0.58,0.5,0.5
262,0.6667,True,landwatch,423241823,KS,Wallace,320.0,464000.0,1450.0,"North of Sharon Springs, KS",https://www.landwatch.com/wallace-county-kansas-farms-and-ranches-for-sale/pid/423241823,,,1.0,0.6,0.758,0.5,0.5
263,0.6667,True,landwatch,424776224,TN,Hardeman,250.0,737500.0,2950.0,"Pocahontas, TN, 38061, Hardeman County",https://www.landwatch.com/hardeman-county-tennessee-undeveloped-land-for-sale/pid/424776224,,,1.0,0.933,0.508,0.5,0.5
264,0.6664,True,landwatch,422136104,WI,Price,917.0,1395000.0,1521.26,"Phillips, WI, 54555, Price County",https://www.landwatch.com/price-county-wisconsin-farms-and-ranches-for-sale/pid/422136104,,,1.0,0.615,0.746,0.5,0.5
265,0.6662,True,landwatch,424280854,MN,Pine,400.0,725000.0,1812.5,"Hinckley, MN, 55037, Pine County",https://www.landwatch.com/pine-county-minnesota-farms-and-ranches-for-sale/pid/424280854,,,1.0,0.678,0.698,0.5,0.5
266,0.666,True,landwatch,423622096,AR,Hot Spring,270.0,800000.0,2962.96,"Bismarck, AR, 71929, Hot Spring County",https://www.landwatch.com/hot-spring-county-arkansas-timberland-property-for-sale/pid/423622096,,,1.0,0.933,0.506,0.5,0.5
267,0.6653,True,landwatch,425965351,TN,Scott,1016.0,1524090.0,1500.09,"Huntsville, TN, 37756, Scott County",https://www.landwatch.com/scott-county-tennessee-undeveloped-land-for-sale/pid/425965351,,,1.0,0.605,0.75,0.5,0.5
268,0.6649,True,landwatch,419331911,AL,Crenshaw,243.0,675000.0,2777.78,"Brantley, AL, 36009, Crenshaw County",https://www.landwatch.com/crenshaw-county-alabama-recreational-property-for-sale/pid/419331911,,,1.0,0.887,0.537,0.5,0.5
269,0.6645,True,landwatch,423091990,NE,Lincoln,592.0,917631.0,1550.05,"Brady, NE, 69123, Lincoln County",https://www.landwatch.com/lincoln-county-nebraska-farms-and-ranches-for-sale/pid/423091990,,,1.0,0.612,0.742,0.5,0.5
270,0.6643,True,landwatch,425830278,AL,Pickens,205.0,338250.0,1650.0,"Carrollton, AL, 35447, Pickens County",https://www.landwatch.com/pickens-county-alabama-recreational-property-for-sale/pid/425830278,,,1.0,0.633,0.725,0.5,0.5
271,0.6641,True,landwatch,425436685,NE,Perkins,235.0,600000.0,2553.19,"Elsie, NE, 69134, Perkins County",https://www.landwatch.com/perkins-county-nebraska-farms-and-ranches-for-sale/pid/425436685,,,1.0,0.833,0.574,0.5,0.5
272,0.6639,True,landwatch,421302395,MI,Alpena,240.0,650000.0,2708.33,"Lachine, MI, 49753, Alpena County",https://www.landwatch.com/alpena-county-michigan-farms-and-ranches-for-sale/pid/421302395,,,1.0,0.867,0.549,0.5,0.5
273,0.6637,True,landwatch,425098983,MN,Itasca,307.0,584041.0,1902.41,"Grand Rapids, MN, 55744, Itasca County",https://www.landwatch.com/itasca-county-minnesota-undeveloped-land-for-sale/pid/425098983,,,1.0,0.687,0.683,0.5,0.5
274,0.6636,True,landwatch,420340591,AR,Newton,290.0,699900.0,2413.45,"Jasper, AR, 72641, Newton County",https://www.landwatch.com/newton-county-arkansas-recreational-property-for-sale/pid/420340591,,,1.0,0.8,0.598,0.5,0.5
275,0.6636,True,landwatch,421130455,MS,Jones,543.0,1107900.0,2040.33,"Laurel, MS, 39443, Jones County",https://www.landwatch.com/jones-county-mississippi-recreational-property-for-sale/pid/421130455,,,1.0,0.717,0.66,0.5,0.5
276,0.6635,True,landwatch,425857901,OK,Dewey,490.0,1250000.0,2551.02,"Taloga, OK, 73667, Dewey County",https://www.landwatch.com/dewey-county-oklahoma-farms-and-ranches-for-sale/pid/425857901,,,1.0,0.83,0.575,0.5,0.5
277,0.6634,True,landwatch,425268902,MS,Wayne,268.0,825000.0,3078.36,"Waynesboro, MS, 39367, Wayne County",https://www.landwatch.com/wayne-county-mississippi-timberland-property-for-sale/pid/425268902,,,1.0,0.947,0.487,0.5,0.5
278,0.6634,True,landwatch,426459306,VA,Halifax,270.0,815000.0,3018.52,"Vernon Hill, VA, 24597, Halifax County",https://www.landwatch.com/halifax-county-virginia-timberland-property-for-sale/pid/426459306,,,1.0,0.933,0.497,0.5,0.5
279,0.6634,True,landwatch,424515438,MS,Attala,206.0,350000.0,1699.03,"Kosciusko, MS, 39090, Attala County",https://www.landwatch.com/attala-county-mississippi-recreational-property-for-sale/pid/424515438,,,1.0,0.64,0.717,0.5,0.5
280,0.6634,True,landwatch,423062583,PA,Fayette,256.0,819000.0,3199.22,"Uniontown, PA, 15401, Fayette County",https://www.landwatch.com/fayette-county-pennsylvania-recreational-property-for-sale/pid/423062583,,,1.0,0.973,0.467,0.5,0.5
281,0.6631,True,landwatch,419932259,AR,Sevier,250.0,755978.0,3023.91,"Lockesburg, AR, 71846, Sevier County",https://www.landwatch.com/sevier-county-arkansas-recreational-property-for-sale/pid/419932259,,,1.0,0.933,0.496,0.5,0.5
282,0.663,True,landwatch,417936143,OK,Custer,979.0,1649615.0,1685.0,"Thomas, OK, 73669, Custer County",https://www.landwatch.com/custer-county-oklahoma-farms-and-ranches-for-sale/pid/417936143,,,1.0,0.635,0.719,0.5,0.5
283,0.6624,True,landwatch,425519745,AL,Talladega,234.0,599000.0,2559.83,"Sylacauga, AL, 35151, Talladega County",https://www.landwatch.com/talladega-county-alabama-recreational-property-for-sale/pid/425519745,,,1.0,0.827,0.573,0.5,0.5
284,0.662,True,landwatch,424254051,NE,Lincoln,438.0,992250.0,2265.41,"North Platte, NE, 69101, Lincoln County",https://www.landwatch.com/lincoln-county-nebraska-farms-and-ranches-for-sale/pid/424254051,,,1.0,0.759,0.622,0.5,0.5
285,0.6611,True,landwatch,426583837,TN,Campbell,758.0,795900.0,1050.0,"Pioneer, TN, 37771, Campbell County",https://www.landwatch.com/campbell-county-tennessee-recreational-property-for-sale/pid/426583837,,,1.0,0.485,0.825,0.5,0.5
286,0.6611,True,landsearch,5116948,AR,Drew,454.0,1106794.0,2437.87,"Wilmar, AR 71675",https://www.landsearch.com/properties/highway-133-wilmar-ar-71675/5116948,,,1.0,0.794,0.594,0.5,0.5
287,0.6611,True,landandfarm,35693379,AR,Clark,609.0,889000.0,1459.77,"Arkadelphia, AR, 71923",https://www.landandfarm.com/property/609-acres-of-prime-hunting-and-timber-investment-land-35693379/,,,1.0,0.576,0.757,0.5,0.5
288,0.6608,True,landwatch,425927740,PA,Fayette,356.0,535500.0,1504.21,"Connellsville, PA, 15425, Fayette County",https://www.landwatch.com/fayette-county-pennsylvania-undeveloped-land-for-sale/pid/425927740,,,1.0,0.585,0.749,0.5,0.5
289,0.6605,True,landwatch,424936289,WI,Sawyer,276.0,800000.0,2898.55,"Hayward, WI, 54843, Sawyer County",https://www.landwatch.com/sawyer-county-wisconsin-recreational-property-for-sale/pid/424936289,,,1.0,0.893,0.517,0.5,0.5
290,0.6605,True,landwatch,426075983,MS,Tallahatchie,343.0,475000.0,1384.84,"Paynes, MS, 38920, Tallahatchie County",https://www.landwatch.com/tallahatchie-county-mississippi-farms-and-ranches-for-sale/pid/426075983,,,1.0,0.557,0.769,0.5,0.5
291,0.6605,True,landwatch,420497083,AL,Crenshaw,235.0,618000.0,2629.79,"Rutledge, AL, 36071, Crenshaw County",https://www.landwatch.com/crenshaw-county-alabama-recreational-property-for-sale/pid/420497083,,,1.0,0.833,0.562,0.5,0.5
292,0.6605,True,landwatch,419189762,AL,Butler,281.0,772750.0,2750.0,"Greenville, AL, 36037, Butler County",https://www.landwatch.com/butler-county-alabama-recreational-property-for-sale/pid/419189762,,,1.0,0.86,0.542,0.5,0.5
293,0.6601,True,landwatch,425055632,KS,Pawnee,313.0,563000.0,1798.72,"Larned, KS, 67550, Pawnee County",https://www.landwatch.com/pawnee-county-kansas-farms-and-ranches-for-sale/pid/425055632,,,1.0,0.647,0.7,0.5,0.5
294,0.6599,True,landwatch,425894693,TN,Humphreys,436.0,999000.0,2291.28,"Waverly, TN, 37185, Humphreys County",https://www.landwatch.com/humphreys-county-tennessee-timberland-property-for-sale/pid/425894693,,,1.0,0.755,0.618,0.5,0.5
295,0.6595,True,landwatch,425432879,NY,Chenango,200.0,319900.0,1599.5,"Guilford, NY, 13733, Chenango County",https://www.landwatch.com/chenango-county-new-york-recreational-property-for-sale/pid/425432879,,,1.0,0.6,0.733,0.5,0.5
296,0.6595,True,landandfarm,36926818,AL,DeKalb,300.0,660000.0,2200.0,"Valley Head, AL, 35989",https://www.landandfarm.com/property/wills-valley-300-36926818/,,,1.0,0.733,0.633,0.5,0.5
297,0.6594,True,landandfarm,40944446,OK,Kingfisher,560.0,1100000.0,1964.29,"Hitchcock, OK, 73744",https://www.landandfarm.com/property/county-line-560-kingfisher-blaine-counties-40944446/,,,1.0,0.681,0.673,0.5,0.5
298,0.6593,True,landwatch,422061877,TN,Shelby,650.0,450000.0,692.31,"Millington, TN, 38053, Shelby County",https://www.landwatch.com/shelby-county-tennessee-recreational-property-for-sale/pid/422061877,,,1.0,0.397,0.885,0.5,0.5
299,0.6591,True,landwatch,425764133,IN,Washington,268.0,849000.0,3167.91,"Scottsburg, IN, 47170, Washington County",https://www.landwatch.com/washington-county-indiana-recreational-property-for-sale/pid/425764133,,,1.0,0.947,0.472,0.5,0.5
300,0.659,True,landwatch,425121943,KS,Russell,317.0,538900.0,1700.0,"Russell, KS, 67665, Russell County",https://www.landwatch.com/russell-county-kansas-farms-and-ranches-for-sale/pid/425121943,,,1.0,0.62,0.717,0.5,0.5
301,0.6589,True,landwatch,419324072,TN,Benton,1355.0,2490000.0,1837.64,"Big Sandy, TN, 38221, Benton County",https://www.landwatch.com/benton-county-tennessee-recreational-property-for-sale/pid/419324072,,,1.0,0.65,0.694,0.5,0.5
302,0.6584,True,landwatch,424162588,VA,Giles,620.0,875000.0,1411.29,"Narrows, VA, 24124, Giles County",https://www.landwatch.com/giles-county-virginia-farms-and-ranches-for-sale/pid/424162588,,,1.0,0.553,0.765,0.5,0.5
303,0.6583,True,landwatch,423570464,NY,Chenango,211.0,412500.0,1954.98,"Norwich, NY, 13815, Chenango County",https://www.landwatch.com/chenango-county-new-york-farms-and-ranches-for-sale/pid/423570464,,,1.0,0.673,0.674,0.5,0.5
304,0.6581,True,landandfarm,40728090,KS,Grant,640.0,784000.0,1225.0,"Ulysses, KS, 67880",https://www.landandfarm.com/property/rebel-farm-ground-640-crp-tillable-40728090/,,,1.0,0.51,0.796,0.5,0.5
305,0.6581,True,landwatch,418792702,MS,Tallahatchie,205.0,365000.0,1780.49,"Cascilla, MS, 38920, Tallahatchie County",https://www.landwatch.com/tallahatchie-county-mississippi-recreational-property-for-sale/pid/418792702,,,1.0,0.633,0.703,0.5,0.5
306,0.658,True,landwatch,424902443,MS,Webster,252.0,804600.0,3192.86,"Eupora, MS 39744",https://www.landwatch.com/webster-county-mississippi-recreational-property-for-sale/pid/424902443,,,1.0,0.947,0.468,0.5,0.5
307,0.6578,True,landwatch,425972242,NE,Box Butte,333.0,448200.0,1345.95,"Hemingford, NE, 69348",https://www.landwatch.com/box-butte-county-nebraska-recreational-property-for-sale/pid/425972242,,,1.0,0.536,0.776,0.5,0.5
308,0.6577,True,landsearch,5229368,MS,Noxubee,280.0,795000.0,2839.29,"Shuqualak, MS 39361",https://www.landsearch.com/properties/6045-highway-21-n-shuqualak-ms-39361/5229368,,,1.0,0.867,0.527,0.5,0.5
309,0.6576,True,landandfarm,40664230,TN,Hardeman,252.0,806400.0,3200.0,"Saulsbury, TN, 38067",https://www.landandfarm.com/property/hardeman-252-40664230/,,,1.0,0.947,0.467,0.5,0.5
310,0.6574,True,landwatch,426272850,MS,Leake,269.0,854000.0,3174.72,"Acres Leake County, MS",https://www.landwatch.com/leake-county-mississippi-farms-and-ranches-for-sale/pid/426272850,,,1.0,0.94,0.471,0.5,0.5
311,0.6573,True,landwatch,421974845,WI,Rusk,400.0,800000.0,2000.0,"Hawkins, WI, 54530, Rusk County",https://www.landwatch.com/rusk-county-wisconsin-recreational-property-for-sale/pid/421974845,,,1.0,0.678,0.667,0.5,0.5
312,0.6573,True,landandfarm,39748346,OK,Texas,478.0,1313675.0,2748.27,"Hough, OK, 73060",https://www.landandfarm.com/property/texas-county-irrigated-farm-39748346/,,,1.0,0.845,0.542,0.5,0.5
313,0.6571,True,landwatch,426664376,MS,Greene,420.0,921900.0,2195.0,"Jonathan, MS, 39451, Greene County",https://www.landwatch.com/greene-county-mississippi-recreational-property-for-sale/pid/426664376,,,1.0,0.721,0.634,0.5,0.5
314,0.657,True,landwatch,425911494,KY,Greenup,368.0,625000.0,1698.37,"South Shore, KY, 41175, Greenup County",https://www.landwatch.com/greenup-county-kentucky-recreational-property-for-sale/pid/425911494,,,1.0,0.61,0.717,0.5,0.5
315,0.657,True,landwatch,426182847,PA,Cameron,251.0,799000.0,3183.27,"Emporium, PA, 15834, Cameron County",https://www.landwatch.com/cameron-county-pennsylvania-undeveloped-land-for-sale/pid/426182847,,,1.0,0.94,0.469,0.5,0.5
316,0.657,True,landwatch,417371687,TN,Chester,415.0,892250.0,2150.0,"Bethel Springs, TN, 38315, Chester County",https://www.landwatch.com/chester-county-tennessee-recreational-property-for-sale/pid/417371687,,,1.0,0.71,0.642,0.5,0.5
317,0.6567,True,landandfarm,35062711,AL,Cleburne,287.0,760550.0,2650.0,"Heflin, AL, 36264",https://www.landandfarm.com/property/turkey-heaven-mountain-tract-35062711/,,,1.0,0.82,0.558,0.5,0.5
318,0.6564,True,landwatch,425961389,KY,Greenup,407.0,849000.0,2086.0,"Greenup, KY, 41144, Greenup County",https://www.landwatch.com/greenup-county-kentucky-farms-and-ranches-for-sale/pid/425961389,,,1.0,0.693,0.652,0.5,0.5
319,0.6563,True,landwatch,426527514,NE,Garden,813.0,1100000.0,1353.01,"Oshkosh, NE 69154",https://www.landwatch.com/garden-county-nebraska-farms-and-ranches-for-sale/pid/426527514,,,1.0,0.53,0.774,0.5,0.5
320,0.6562,True,landsearch,4770277,AL,Marion,506.0,1290000.0,2549.41,"Phil Campbell, AL 35581",https://www.landsearch.com/properties/65400-state-route-172-phil-campbell-al-35581/4770277,,,1.0,0.796,0.575,0.5,0.5
321,0.6562,True,landwatch,425242297,KY,Wayne,201.0,341700.0,1700.0,"Monticello, KY, 42633, Wayne County",https://www.landwatch.com/wayne-county-kentucky-recreational-property-for-sale/pid/425242297,,,1.0,0.607,0.717,0.5,0.5
322,0.6561,True,landwatch,425448534,NY,Queens,1250.0,1045000.0,836.0,"East Elmhurst, NY, 11370, Queens County",https://www.landwatch.com/queens-county-new-york-homes-for-sale/pid/425448534,,,1.0,0.414,0.861,0.5,0.5
323,0.656,True,landwatch,419168188,NE,Hayes,917.0,1595000.0,1739.37,"Palisade, NE, 69040, Hayes County",https://www.landwatch.com/hayes-county-nebraska-farms-and-ranches-for-sale/pid/419168188,,,1.0,0.615,0.71,0.5,0.5
324,0.6555,True,landwatch,425062740,PA,Tioga,505.0,1300000.0,2574.26,"Westfield, PA, 16950, Tioga County",https://www.landwatch.com/tioga-county-pennsylvania-recreational-property-for-sale/pid/425062740,,,1.0,0.798,0.571,0.5,0.5
325,0.655,True,landwatch,424682871,KY,Morgan,225.0,549900.0,2444.0,"West Liberty, KY, 41472, Morgan County",https://www.landwatch.com/morgan-county-kentucky-farms-and-ranches-for-sale/pid/424682871,,,1.0,0.767,0.593,0.5,0.5
326,0.655,True,landwatch,425507911,TN,Henry,240.0,695000.0,2895.83,"Puryear, TN, 38251, Henry County",https://www.landwatch.com/henry-county-tennessee-recreational-property-for-sale/pid/425507911,,,1.0,0.867,0.517,0.5,0.5
327,0.6549,True,landwatch,425227467,NY,Fulton,209.0,411000.0,1966.51,"Northville, NY, 12134, Fulton County",https://www.landwatch.com/fulton-county-new-york-recreational-property-for-sale/pid/425227467,,,1.0,0.66,0.672,0.5,0.5
328,0.6548,True,landwatch,422998316,NE,Kimball,662.0,550000.0,830.82,"Kimball, NE, 69145, Kimball County",https://www.landwatch.com/kimball-county-nebraska-farms-and-ranches-for-sale/pid/422998316,,,1.0,0.407,0.862,0.5,0.5
329,0.6548,True,landwatch,426088291,OK,Pittsburg,478.0,1338400.0,2800.0,"Quinton, OK, 74561, Pittsburg County",https://www.landwatch.com/pittsburg-county-oklahoma-farms-and-ranches-for-sale/pid/426088291,,,1.0,0.845,0.533,0.5,0.5
330,0.6548,True,landandfarm,38907357,MS,Choctaw,250.0,800000.0,3200.0,"Ackerman, MS, 39735",https://www.landandfarm.com/property/choctaw-250-38907357/,,,1.0,0.933,0.467,0.5,0.5
331,0.6546,True,landwatch,426354923,MS,Pearl River,415.0,913000.0,2200.0,"Picayune, MS, 39466, Pearl River County",https://www.landwatch.com/pearl-river-county-mississippi-recreational-property-for-sale/pid/426354923,,,1.0,0.71,0.633,0.5,0.5
332,0.6545,True,landwatch,425429039,WI,Iron,400.0,823000.0,2057.5,"Hurley, WI, 54534, Iron County",https://www.landwatch.com/iron-county-wisconsin-timberland-property-for-sale/pid/425429039,,,1.0,0.678,0.657,0.5,0.5
333,0.6545,True,landsearch,4834971,OK,Pittsburg,467.0,1261494.0,2701.27,"McAlester, OK 74501",https://www.landsearch.com/properties/hooser-rd-mcalester-ok-74501/4834971,,,1.0,0.821,0.55,0.5,0.5
334,0.6545,True,landwatch,426485136,MS,Monroe,446.0,1115000.0,2500.0,"Caledonia, MS, 39740, Monroe County",https://www.landwatch.com/monroe-county-mississippi-recreational-property-for-sale/pid/426485136,,,1.0,0.776,0.583,0.5,0.5
335,0.6544,True,landwatch,423877316,KS,Logan,312.0,607425.0,1946.88,"Oakley, KS, 67748, Logan County",https://www.landwatch.com/logan-county-kansas-farms-and-ranches-for-sale/pid/423877316,,,1.0,0.653,0.676,0.5,0.5
336,0.654,True,landwatch,425315531,WI,Wood,240.0,699900.0,2916.25,"Wisconsin Rapids, WI, 54495, Wood County",https://www.landwatch.com/wood-county-wisconsin-undeveloped-land-for-sale/pid/425315531,,,1.0,0.867,0.514,0.5,0.5
337,0.654,True,landwatch,426500015,AL,Washington,240.0,699900.0,2916.25,"Deer Park, AL, 36529, Washington County",https://www.landwatch.com/washington-county-alabama-timberland-property-for-sale/pid/426500015,,,1.0,0.867,0.514,0.5,0.5
338,0.6538,True,landandfarm,41218572,KS,Cheyenne,800.0,1086000.0,1357.5,"Saint Francis, KS, 67756",https://www.landandfarm.com/property/800-acres-cropland-grass-w-gas-production-cheyenne-county-kansas-41218572/,,,1.0,0.519,0.774,0.5,0.5
339,0.6538,True,landwatch,426334191,NY,Schoharie,295.0,729000.0,2471.19,"Warnerville, NY, 12187, Schoharie County",https://www.landwatch.com/schoharie-county-new-york-undeveloped-land-for-sale/pid/426334191,,,1.0,0.767,0.588,0.5,0.5
340,0.6537,True,landwatch,426528484,VA,Nottoway,269.0,875000.0,3252.79,"Burkeville, VA, 23922, Nottoway County",https://www.landwatch.com/nottoway-county-virginia-recreational-property-for-sale/pid/426528484,,,1.0,0.94,0.458,0.5,0.5
341,0.6536,True,landwatch,422552623,KS,Barber,418.0,940500.0,2250.0,"Medicine Lodge, KS, 67104, Barber County",https://www.landwatch.com/barber-county-kansas-recreational-property-for-sale/pid/422552623,,,1.0,0.717,0.625,0.5,0.5
342,0.6536,True,landsearch,5048896,VA,Charlotte,267.0,885000.0,3314.61,"Phenix, VA",https://www.landsearch.com/properties/phenix-va/5048896,,,1.0,0.953,0.448,0.5,0.5
343,0.6535,True,landsearch,4962463,AL,Etowah,254.0,849900.0,3346.06,"Rockledge, AL 35954",https://www.landsearch.com/properties/mccrane-farm-rockledge-al-35954/4962463,,,1.0,0.96,0.442,0.5,0.5
344,0.6535,True,landwatch,423906310,NY,Jefferson,307.0,649900.0,2116.94,"Clayton, NY, 13624, Jefferson County",https://www.landwatch.com/jefferson-county-new-york-farms-and-ranches-for-sale/pid/423906310,,,1.0,0.687,0.647,0.5,0.5
345,0.6535,True,landwatch,425161474,NY,Chautauqua,307.0,649900.0,2116.94,"Forestville, NY, 14062, Chautauqua County",https://www.landwatch.com/chautauqua-county-new-york-farms-and-ranches-for-sale/pid/425161474,,,1.0,0.687,0.647,0.5,0.5
346,0.6534,True,landwatch,425834382,NY,Steuben,551.0,1200000.0,2177.86,"Canisteo, NY, 14823, Steuben County",https://www.landwatch.com/steuben-county-new-york-recreational-property-for-sale/pid/425834382,,,1.0,0.7,0.637,0.5,0.5
347,0.6532,True,landwatch,424838406,NE,Blaine,1007.0,1800000.0,1787.49,"Dunning, NE, 68833, Blaine County",https://www.landwatch.com/blaine-county-nebraska-farms-and-ranches-for-sale/pid/424838406,,,1.0,0.612,0.702,0.5,0.5
348,0.653,True,landwatch,425966133,MI,Delta,200.0,347500.0,1737.5,"Perkins, MI, 49872, Delta County",https://www.landwatch.com/delta-county-michigan-undeveloped-land-for-sale/pid/425966133,,,1.0,0.6,0.71,0.5,0.5
349,0.653,True,landwatch,422697692,NC,Edgecombe,357.0,599000.0,1677.87,"Whitakers, NC, 27891, Edgecombe County",https://www.landwatch.com/edgecombe-county-north-carolina-recreational-property-for-sale/pid/422697692,,,1.0,0.587,0.72,0.5,0.5
350,0.6526,True,landwatch,426038168,KS,Kiowa,314.0,604738.0,1925.92,"Greensburg, KS, 67054, Kiowa County",https://www.landwatch.com/kiowa-county-kansas-farms-and-ranches-for-sale/pid/426038168,,,1.0,0.64,0.679,0.5,0.5
351,0.6525,True,landwatch,425414200,WI,Oneida,400.0,840000.0,2100.0,"Tomahawk, WI, 54487, Oneida County",https://www.landwatch.com/oneida-county-wisconsin-undeveloped-land-for-sale/pid/425414200,,,1.0,0.678,0.65,0.5,0.5
352,0.6525,True,landwatch,426038167,KS,Kiowa,314.0,605143.0,1927.21,"Greensburg, KS, 67054, Kiowa County",https://www.landwatch.com/kiowa-county-kansas-farms-and-ranches-for-sale/pid/426038167,,,1.0,0.64,0.679,0.5,0.5
353,0.6525,True,landwatch,426554200,MS,Attala,200.0,349500.0,1747.5,"Ethel, MS, 39067, Attala County",https://www.landwatch.com/attala-county-mississippi-recreational-property-for-sale/pid/426554200,,,1.0,0.6,0.709,0.5,0.5
354,0.6525,True,landwatch,425972241,NE,Box Butte,639.0,864000.0,1352.11,"Hemingford, NE, 69348",https://www.landwatch.com/box-butte-county-nebraska-recreational-property-for-sale/pid/425972241,,,1.0,0.512,0.775,0.5,0.5
355,0.6518,True,landwatch,425803759,NE,Red Willow,413.0,925000.0,2239.71,"Indianola, NE, 69034, Red Willow County",https://www.landwatch.com/red-willow-county-nebraska-farms-and-ranches-for-sale/pid/425803759,,,1.0,0.706,0.627,0.5,0.5
